returned_id,order_id,sales_id,order_status
4144,29409,4144,Delivered
4145,29410,4145,Returned
4146,29410,4146,Returned
4147,29411,4147,Delivered
4148,29411,4148,Delivered
4149,29411,4149,Delivered
4150,29411,4150,Delivered
4151,29445,4151,Delivered
4152,29473,4152,Delivered
4153,29473,4153,Delivered
4154,29475,4154,Delivered
4155,29475,4155,Delivered
4156,29478,4156,Delivered
4157,29504,4157,Delivered
4158,29504,4158,Delivered
4159,29505,4159,Returned
4160,29506,4160,Returned
4161,29506,4161,Returned
4162,29507,4162,Delivered
4163,29507,4163,Delivered
4164,29510,4164,Delivered
4165,29536,4165,Delivered
4166,29536,4166,Delivered
4167,29536,4167,Delivered
4168,29537,4168,Delivered
4169,29539,4169,Delivered
4170,29569,4170,Delivered
4171,29569,4171,Delivered
4172,29572,4172,Delivered
4173,29573,4173,Delivered
4174,29607,4174,Delivered
4175,29633,4175,Delivered
4176,29637,4176,Delivered
4177,29639,4177,Delivered
4178,29666,4178,Delivered
4179,29666,4179,Delivered
4180,29667,4180,Delivered
4181,29671,4181,Delivered
4182,29700,4182,Delivered
4183,29730,4183,Delivered
4184,29761,4184,Delivered
4185,29761,4185,Delivered
4186,29761,4186,Delivered
4187,29762,4187,Delivered
4188,29762,4188,Delivered
4189,29764,4189,Delivered
4190,29766,4190,Delivered
4191,29766,4191,Delivered
4192,29767,4192,Delivered
4193,29795,4193,Delivered
4194,29795,4194,Delivered
4195,29797,4195,Delivered
4196,29826,4196,Delivered
4197,29827,4197,Delivered
4198,29831,4198,Delivered
4199,29856,4199,Delivered
4200,29857,4200,Delivered
4201,29860,4201,Delivered
4202,29861,4202,Returned
4203,29862,4203,Delivered
4204,29889,4204,Delivered
4205,29893,4205,Delivered
4206,29894,4206,Delivered
4207,29894,4207,Delivered
4208,29895,4208,Delivered
4209,29921,4209,Delivered
4210,29926,4210,Delivered
4211,29927,4211,Delivered
4212,29953,4212,Delivered
4213,29956,4213,Delivered
4214,29957,4214,Delivered
4215,29957,4215,Delivered
4216,29958,4216,Delivered
4217,29958,4217,Delivered
4218,29985,4218,Delivered
4219,29985,4219,Delivered
4220,29986,4220,Delivered
4221,29988,4221,Delivered
4222,29991,4222,Returned
4223,30016,4223,Delivered
4224,30016,4224,Delivered
4225,30023,4225,Delivered
4226,30023,4226,Delivered
4227,30023,4227,Delivered
4228,30023,4228,Delivered
4229,30048,4229,Delivered
4230,30051,4230,Delivered
4231,30053,4231,Delivered
4232,30054,4232,Delivered
4233,30081,4233,Delivered
4234,30083,4234,Delivered
4235,30114,4235,Delivered
4236,30144,4236,Delivered
4237,30147,4237,Delivered
4238,30149,4238,Delivered
4239,30149,4239,Delivered
4240,30149,4240,Delivered
4241,30150,4241,Delivered
4242,30151,4242,Delivered
4243,30176,4243,Returned
4244,30208,4244,Delivered
4245,30211,4245,Delivered
4246,30214,4246,Delivered
4247,30215,4247,Delivered
4248,30215,4248,Delivered
4249,30243,4249,Delivered
4250,30243,4250,Delivered
4251,30276,4251,Delivered
4252,30276,4252,Delivered
4253,30278,4253,Delivered
4254,30279,4254,Delivered
4255,30279,4255,Delivered
4256,30308,4256,Delivered
4257,30310,4257,Delivered
4258,30336,4258,Delivered
4259,30341,4259,Delivered
4260,30341,4260,Delivered
4261,30341,4261,Delivered
4262,30343,4262,Delivered
4263,30343,4263,Delivered
4264,30343,4264,Delivered
4265,30369,4265,Delivered
4266,30369,4266,Delivered
4267,30372,4267,Delivered
4268,30374,4268,Delivered
4269,30374,4269,Delivered
4270,30375,4270,Delivered
4271,30401,4271,Delivered
4272,30403,4272,Returned
4273,30403,4273,Returned
4274,30405,4274,Delivered
4275,30407,4275,Delivered
4276,30433,4276,Delivered
4277,30436,4277,Delivered
4278,30467,4278,Delivered
4279,30469,4279,Returned
4280,30497,4280,Delivered
4281,30497,4281,Delivered
4282,30499,4282,Delivered
4283,30499,4283,Delivered
4284,30532,4284,Delivered
4285,30532,4285,Delivered
4286,30532,4286,Delivered
4287,30532,4287,Delivered
4288,30564,4288,Delivered
4289,30565,4289,Delivered
4290,30566,4290,Delivered
4291,30567,4291,Delivered
4292,30567,4292,Delivered
4293,30567,4293,Delivered
4294,30567,4294,Delivered
4295,30593,4295,Delivered
4296,30593,4296,Delivered
4297,30597,4297,Delivered
4298,30597,4298,Delivered
4299,30599,4299,Delivered
4300,30625,4300,Delivered
4301,30625,4301,Delivered
4302,30626,4302,Delivered
4303,30657,4303,Delivered
4304,30657,4304,Delivered
4305,30658,4305,Delivered
4306,30658,4306,Delivered
4307,30659,4307,Delivered
4308,30660,4308,Delivered
4309,30720,4309,Delivered
4310,30720,4310,Delivered
4311,30720,4311,Delivered
4312,30725,4312,Delivered
4313,30726,4313,Delivered
4314,30727,4314,Delivered
4315,30754,4315,Delivered
4316,30757,4316,Delivered
4317,30757,4317,Delivered
4318,30759,4318,Delivered
4319,30784,4319,Delivered
4320,30784,4320,Delivered
4321,30785,4321,Delivered
4322,30785,4322,Delivered
4323,30786,4323,Delivered
4324,30786,4324,Delivered
4325,30787,4325,Delivered
4326,30820,4326,Delivered
4327,30848,4327,Delivered
4328,30851,4328,Delivered
4329,30852,4329,Delivered
4330,30853,4330,Delivered
4331,30853,4331,Delivered
4332,30883,4332,Delivered
4333,30884,4333,Delivered
4334,30885,4334,Delivered
4335,30886,4335,Delivered
4336,30887,4336,Delivered
4337,30913,4337,Delivered
4338,30913,4338,Delivered
4339,30913,4339,Delivered
4340,30913,4340,Delivered
4341,30915,4341,Delivered
4342,30915,4342,Delivered
4343,30917,4343,Delivered
4344,30917,4344,Delivered
4345,30944,4345,Delivered
4346,30947,4346,Delivered
4347,30947,4347,Delivered
4348,30976,4348,Delivered
4349,30981,4349,Delivered
4350,30981,4350,Delivered
4351,31040,4351,Delivered
4352,31040,4352,Delivered
4353,31042,4353,Delivered
4354,31042,4354,Delivered
4355,31043,4355,Delivered
4356,31043,4356,Delivered
4357,31046,4357,Delivered
4358,31046,4358,Delivered
4359,31072,4359,Delivered
4360,31073,4360,Returned
4361,31073,4361,Returned
4362,31077,4362,Delivered
4363,31078,4363,Delivered
4364,31106,4364,Delivered
4365,31106,4365,Delivered
4366,31106,4366,Delivered
4367,31106,4367,Delivered
4368,31109,4368,Delivered
4369,31111,4369,Delivered
4370,31138,4370,Delivered
4371,31140,4371,Delivered
4372,31169,4372,Delivered
4373,31170,4373,Delivered
4374,31171,4374,Delivered
4375,31173,4375,Delivered
4376,31174,4376,Delivered
4377,31174,4377,Delivered
4378,31175,4378,Delivered
4379,31204,4379,Delivered
4380,31204,4380,Delivered
4381,31232,4381,Returned
4382,31233,4382,Delivered
4383,31233,4383,Delivered
4384,31233,4384,Delivered
4385,31233,4385,Delivered
4386,31237,4386,Delivered
4387,31238,4387,Delivered
4388,31239,4388,Delivered
4389,31266,4389,Delivered
4390,31270,4390,Delivered
4391,31270,4391,Delivered
4392,31270,4392,Delivered
4393,31271,4393,Delivered
4394,31297,4394,Delivered
4395,31297,4395,Delivered
4396,31301,4396,Delivered
4397,31302,4397,Delivered
4398,31303,4398,Returned
4399,31330,4399,Delivered
4400,31330,4400,Delivered
4401,31364,4401,Delivered
4402,31392,4402,Delivered
4403,31392,4403,Delivered
4404,31393,4404,Delivered
4405,31393,4405,Delivered
4406,31399,4406,Delivered
4407,31426,4407,Delivered
4408,31456,4408,Delivered
4409,31460,4409,Delivered
4410,31461,4410,Delivered
4411,31492,4411,Delivered
4412,31492,4412,Delivered
4413,31492,4413,Delivered
4414,31493,4414,Delivered
4415,31495,4415,Delivered
4416,31495,4416,Delivered
4417,31520,4417,Delivered
4418,31522,4418,Delivered
4419,31522,4419,Delivered
4420,31523,4420,Delivered
4421,31523,4421,Delivered
4422,31524,4422,Delivered
4423,31552,4423,Delivered
4424,31552,4424,Delivered
4425,31553,4425,Delivered
4426,31555,4426,Delivered
4427,31555,4427,Delivered
4428,31556,4428,Delivered
4429,31558,4429,Delivered
4430,31558,4430,Delivered
4431,31586,4431,Delivered
4432,31586,4432,Delivered
4433,31590,4433,Delivered
4434,31590,4434,Delivered
4435,31616,4435,Delivered
4436,31616,4436,Delivered
4437,31618,4437,Delivered
4438,31619,4438,Delivered
4439,31619,4439,Delivered
4440,31620,4440,Delivered
4441,31648,4441,Delivered
4442,31648,4442,Delivered
4443,31650,4443,Delivered
4444,31681,4444,Delivered
4445,31682,4445,Returned
4446,31684,4446,Delivered
4447,31684,4447,Delivered
4448,31687,4448,Delivered
4449,31715,4449,Delivered
4450,31715,4450,Delivered
4451,31715,4451,Delivered
4452,31718,4452,Delivered
4453,31718,4453,Delivered
4454,31744,4454,Delivered
4455,31751,4455,Delivered
4456,31777,4456,Delivered
4457,31777,4457,Delivered
4458,31780,4458,Delivered
4459,31781,4459,Delivered
4460,31781,4460,Delivered
4461,31809,4461,Delivered
4462,31810,4462,Delivered
4463,31812,4463,Delivered
4464,31812,4464,Delivered
4465,31842,4465,Delivered
4466,31844,4466,Returned
4467,31845,4467,Delivered
4468,31845,4468,Delivered
4469,31846,4469,Delivered
4470,31847,4470,Delivered
4471,31872,4471,Delivered
4472,31872,4472,Delivered
4473,31873,4473,Delivered
4474,31873,4474,Delivered
4475,31873,4475,Delivered
4476,31873,4476,Delivered
4477,31874,4477,Delivered
4478,31874,4478,Delivered
4479,31876,4479,Delivered
4480,31877,4480,Delivered
4481,31878,4481,Delivered
4482,31878,4482,Delivered
4483,31907,4483,Returned
4484,31910,4484,Delivered
4485,31938,4485,Delivered
4486,31938,4486,Delivered
4487,31939,4487,Delivered
4488,31941,4488,Delivered
4489,31941,4489,Delivered
4490,31973,4490,Delivered
4491,31973,4491,Delivered
4492,32000,4492,Delivered
4493,32000,4493,Delivered
4494,32001,4494,Delivered
4495,32001,4495,Delivered
4496,32002,4496,Delivered
4497,32002,4497,Delivered
4498,32007,4498,Delivered
4499,32036,4499,Returned
4500,32036,4500,Returned
4501,32037,4501,Delivered
4502,32037,4502,Delivered
4503,32038,4503,Delivered
4504,32065,4504,Delivered
4505,32067,4505,Delivered
4506,32069,4506,Delivered
4507,32069,4507,Delivered
4508,32070,4508,Delivered
4509,32099,4509,Delivered
4510,32100,4510,Delivered
4511,32101,4511,Delivered
4512,32102,4512,Delivered
4513,32129,4513,Delivered
4514,32129,4514,Delivered
4515,32131,4515,Delivered
4516,32135,4516,Delivered
4517,32135,4517,Delivered
4518,32164,4518,Delivered
4519,32164,4519,Delivered
4520,32164,4520,Delivered
4521,32165,4521,Delivered
4522,32165,4522,Delivered
4523,32192,4523,Delivered
4524,32193,4524,Delivered
4525,32193,4525,Delivered
4526,32195,4526,Delivered
4527,32198,4527,Delivered
4528,32199,4528,Delivered
4529,32199,4529,Delivered
4530,32199,4530,Delivered
4531,32228,4531,Delivered
4532,32229,4532,Delivered
4533,32229,4533,Delivered
4534,32230,4534,Delivered
4535,32231,4535,Delivered
4536,32291,4536,Delivered
4537,32291,4537,Delivered
4538,32292,4538,Delivered
4539,32292,4539,Delivered
4540,32295,4540,Delivered
4541,32323,4541,Delivered
4542,32323,4542,Delivered
4543,32323,4543,Delivered
4544,32325,4544,Delivered
4545,32326,4545,Delivered
4546,32327,4546,Delivered
4547,32355,4547,Delivered
4548,32355,4548,Delivered
4549,32356,4549,Delivered
4550,32356,4550,Delivered
4551,32386,4551,Delivered
4552,32389,4552,Delivered
4553,32389,4553,Delivered
4554,32389,4554,Delivered
4555,32418,4555,Delivered
4556,32420,4556,Delivered
4557,32420,4557,Delivered
4558,32449,4558,Delivered
4559,32449,4559,Delivered
4560,32449,4560,Delivered
4561,32450,4561,Delivered
4562,32451,4562,Delivered
4563,32452,4563,Delivered
4564,32454,4564,Delivered
4565,32455,4565,Delivered
4566,32484,4566,Delivered
4567,32513,4567,Delivered
4568,32513,4568,Delivered
4569,32516,4569,Delivered
4570,32516,4570,Delivered
4571,32519,4571,Delivered
4572,32546,4572,Delivered
4573,32546,4573,Delivered
4574,32580,4574,Delivered
4575,32580,4575,Delivered
4576,32582,4576,Returned
4577,32608,4577,Delivered
4578,32610,4578,Delivered
4579,32610,4579,Delivered
4580,32611,4580,Delivered
4581,32611,4581,Delivered
4582,32611,4582,Delivered
4583,32611,4583,Delivered
4584,32613,4584,Delivered
4585,32613,4585,Delivered
4586,32613,4586,Delivered
4587,32640,4587,Delivered
4588,32640,4588,Delivered
4589,32641,4589,Delivered
4590,32642,4590,Delivered
4591,32647,4591,Delivered
4592,32647,4592,Delivered
4593,32675,4593,Delivered
4594,32676,4594,Delivered
4595,32706,4595,Delivered
4596,32710,4596,Delivered
4597,32737,4597,Delivered
4598,32741,4598,Delivered
4599,32743,4599,Delivered
4600,32800,4600,Delivered
4601,32800,4601,Delivered
4602,32800,4602,Delivered
4603,32803,4603,Delivered
4604,32803,4604,Delivered
4605,32804,4605,Delivered
4606,32804,4606,Delivered
4607,32806,4607,Delivered
4608,32806,4608,Delivered
4609,32806,4609,Delivered
4610,32834,4610,Delivered
4611,32835,4611,Delivered
4612,32868,4612,Delivered
4613,32869,4613,Delivered
4614,32869,4614,Delivered
4615,32869,4615,Delivered
4616,32869,4616,Delivered
4617,32871,4617,Delivered
4618,32871,4618,Delivered
4619,32871,4619,Delivered
4620,32901,4620,Returned
4621,32902,4621,Delivered
4622,32902,4622,Delivered
4623,32902,4623,Delivered
4624,32903,4624,Delivered
4625,32929,4625,Delivered
4626,32929,4626,Delivered
4627,32931,4627,Returned
4628,32931,4628,Returned
4629,32932,4629,Delivered
4630,32965,4630,Delivered
4631,32965,4631,Delivered
4632,32966,4632,Returned
4633,32966,4633,Returned
4634,32994,4634,Delivered
4635,32996,4635,Returned
4636,32996,4636,Returned
4637,32998,4637,Returned
4638,32999,4638,Delivered
4639,33025,4639,Delivered
4640,33029,4640,Delivered
4641,33029,4641,Delivered
4642,33031,4642,Delivered
4643,33031,4643,Delivered
4644,33060,4644,Delivered
4645,33061,4645,Delivered
4646,33090,4646,Delivered
4647,33091,4647,Delivered
4648,33095,4648,Delivered
4649,33095,4649,Delivered
4650,33122,4650,Delivered
4651,33123,4651,Delivered
4652,33126,4652,Delivered
4653,33126,4653,Delivered
4654,33152,4654,Delivered
4655,33154,4655,Delivered
4656,33159,4656,Delivered
4657,33184,4657,Delivered
4658,33184,4658,Delivered
4659,33186,4659,Delivered
4660,33189,4660,Delivered
4661,33189,4661,Delivered
4662,33217,4662,Delivered
4663,33217,4663,Delivered
4664,33218,4664,Delivered
4665,33218,4665,Delivered
4666,33219,4666,Delivered
4667,33220,4667,Delivered
4668,33220,4668,Delivered
4669,33222,4669,Delivered
4670,33222,4670,Delivered
4671,33222,4671,Delivered
4672,33250,4672,Delivered
4673,33253,4673,Delivered
4674,33253,4674,Delivered
4675,33254,4675,Delivered
4676,33255,4676,Delivered
4677,33283,4677,Returned
4678,33284,4678,Delivered
4679,33285,4679,Delivered
4680,33287,4680,Delivered
4681,33317,4681,Returned
4682,33317,4682,Returned
4683,33317,4683,Returned
4684,33317,4684,Returned
4685,33319,4685,Delivered
4686,33350,4686,Delivered
4687,33377,4687,Delivered
4688,33377,4688,Delivered
4689,33378,4689,Delivered
4690,33414,4690,Delivered
4691,33444,4691,Delivered
4692,33444,4692,Delivered
4693,33445,4693,Delivered
4694,33445,4694,Delivered
4695,33445,4695,Delivered
4696,33473,4696,Delivered
4697,33477,4697,Returned
4698,33478,4698,Delivered
4699,33479,4699,Delivered
4700,33479,4700,Delivered
4701,33479,4701,Delivered
4702,33505,4702,Delivered
4703,33505,4703,Delivered
4704,33510,4704,Returned
4705,33510,4705,Returned
4706,33537,4706,Delivered
4707,33537,4707,Delivered
4708,33540,4708,Delivered
4709,33541,4709,Returned
4710,33568,4710,Delivered
4711,33568,4711,Delivered
4712,33569,4712,Delivered
4713,33570,4713,Delivered
4714,33570,4714,Delivered
4715,33570,4715,Delivered
4716,33571,4716,Delivered
4717,33573,4717,Delivered
4718,33600,4718,Delivered
4719,33604,4719,Delivered
4720,33605,4720,Delivered
4721,33606,4721,Delivered
4722,33632,4722,Delivered
4723,33634,4723,Delivered
4724,33635,4724,Delivered
4725,33635,4725,Delivered
4726,33637,4726,Returned
4727,33665,4727,Delivered
4728,33666,4728,Delivered
4729,33670,4729,Delivered
4730,33670,4730,Delivered
4731,33696,4731,Delivered
4732,33699,4732,Delivered
4733,33699,4733,Delivered
4734,33699,4734,Delivered
4735,33700,4735,Delivered
4736,33701,4736,Delivered
4737,33702,4737,Delivered
4738,33703,4738,Delivered
4739,33703,4739,Delivered
4740,33703,4740,Delivered
4741,33729,4741,Delivered
4742,33731,4742,Delivered
4743,33731,4743,Delivered
4744,33731,4744,Delivered
4745,33732,4745,Delivered
4746,33734,4746,Delivered
4747,33761,4747,Delivered
4748,33763,4748,Delivered
4749,33764,4749,Delivered
4750,33764,4750,Delivered
4751,33764,4751,Delivered
4752,33793,4752,Delivered
4753,33794,4753,Delivered
4754,33797,4754,Delivered
4755,33797,4755,Delivered
4756,33797,4756,Delivered
4757,33797,4757,Delivered
4758,33797,4758,Delivered
4759,33824,4759,Delivered
4760,33826,4760,Delivered
4761,33857,4761,Delivered
4762,33862,4762,Delivered
4763,33888,4763,Delivered
4764,33888,4764,Delivered
4765,33888,4765,Delivered
4766,33889,4766,Delivered
4767,33889,4767,Delivered
4768,33889,4768,Delivered
4769,33889,4769,Delivered
4770,33893,4770,Delivered
4771,33893,4771,Delivered
4772,33894,4772,Delivered
4773,33894,4773,Delivered
4774,33894,4774,Delivered
4775,33894,4775,Delivered
4776,33921,4776,Returned
4777,33922,4777,Delivered
4778,33923,4778,Delivered
4779,33924,4779,Delivered
4780,33925,4780,Delivered
4781,33956,4781,Delivered
4782,33958,4782,Delivered
4783,33958,4783,Delivered
4784,33959,4784,Delivered
4785,33987,4785,Delivered
4786,33987,4786,Delivered
4787,33988,4787,Delivered
4788,34017,4788,Delivered
4789,34017,4789,Delivered
4790,34022,4790,Delivered
4791,34022,4791,Delivered
4792,34048,4792,Delivered
4793,34082,4793,Delivered
4794,34082,4794,Delivered
4795,34082,4795,Delivered
4796,34083,4796,Delivered
4797,34086,4797,Delivered
4798,34087,4798,Delivered
4799,34112,4799,Delivered
4800,34117,4800,Returned
4801,34148,4801,Delivered
4802,34151,4802,Delivered
4803,34177,4803,Delivered
4804,34177,4804,Delivered
4805,34177,4805,Delivered
4806,34179,4806,Delivered
4807,34180,4807,Delivered
4808,34182,4808,Delivered
4809,34209,4809,Returned
4810,34209,4810,Returned
4811,34211,4811,Delivered
4812,34215,4812,Delivered
4813,34241,4813,Delivered
4814,34243,4814,Delivered
4815,34243,4815,Delivered
4816,34243,4816,Delivered
4817,34244,4817,Delivered
4818,34244,4818,Delivered
4819,34245,4819,Delivered
4820,34246,4820,Delivered
4821,34246,4821,Delivered
4822,34246,4822,Delivered
4823,34275,4823,Delivered
4824,34275,4824,Delivered
4825,34279,4825,Delivered
4826,34309,4826,Delivered
4827,34311,4827,Delivered
4828,34311,4828,Delivered
4829,34337,4829,Delivered
4830,34338,4830,Returned
4831,34371,4831,Delivered
4832,34374,4832,Delivered
4833,34400,4833,Delivered
4834,34400,4834,Delivered
4835,34402,4835,Delivered
4836,34402,4836,Delivered
4837,34406,4837,Delivered
4838,34407,4838,Delivered
4839,34432,4839,Delivered
4840,34432,4840,Delivered
4841,34434,4841,Delivered
4842,34434,4842,Delivered
4843,34435,4843,Delivered
4844,34438,4844,Delivered
4845,34470,4845,Delivered
4846,34497,4846,Delivered
4847,34497,4847,Delivered
4848,34498,4848,Delivered
4849,34498,4849,Delivered
4850,34499,4850,Delivered
4851,34530,4851,Delivered
4852,34530,4852,Delivered
4853,34530,4853,Delivered
4854,34532,4854,Returned
4855,34562,4855,Delivered
4856,34562,4856,Delivered
4857,34565,4857,Delivered
4858,34567,4858,Delivered
4859,34595,4859,Delivered
4860,34596,4860,Delivered
4861,34597,4861,Delivered
4862,34599,4862,Delivered
4863,34599,4863,Delivered
4864,34631,4864,Delivered
4865,34631,4865,Delivered
4866,34657,4866,Delivered
4867,34658,4867,Returned
4868,34659,4868,Delivered
4869,34660,4869,Delivered
4870,34660,4870,Delivered
4871,34661,4871,Returned
4872,34662,4872,Delivered
4873,34663,4873,Delivered
4874,34689,4874,Returned
4875,34691,4875,Delivered
4876,34691,4876,Delivered
4877,34691,4877,Delivered
4878,34694,4878,Delivered
4879,34721,4879,Delivered
4880,34723,4880,Delivered
4881,34723,4881,Delivered
4882,34723,4882,Delivered
4883,34725,4883,Delivered
4884,34727,4884,Delivered
4885,34753,4885,Delivered
4886,34754,4886,Delivered
4887,34757,4887,Delivered
4888,34785,4888,Delivered
4889,34787,4889,Delivered
4890,34788,4890,Delivered
4891,34791,4891,Delivered
4892,34791,4892,Delivered
4893,34816,4893,Delivered
4894,34816,4894,Delivered
4895,34822,4895,Delivered
4896,34849,4896,Delivered
4897,34849,4897,Delivered
4898,34849,4898,Delivered
4899,34852,4899,Delivered
4900,34853,4900,Delivered
4901,34880,4901,Delivered
4902,34881,4902,Delivered
4903,34882,4903,Delivered
4904,34883,4904,Delivered
4905,34913,4905,Delivered
4906,34916,4906,Returned
4907,34918,4907,Delivered
4908,34918,4908,Delivered
4909,34948,4909,Delivered
4910,34976,4910,Delivered
4911,34976,4911,Delivered
4912,34978,4912,Delivered
4913,34979,4913,Delivered
4914,34980,4914,Delivered
4915,34980,4915,Delivered
4916,34980,4916,Delivered
4917,35011,4917,Delivered
4918,35012,4918,Delivered
4919,35012,4919,Delivered
4920,35040,4920,Delivered
4921,35041,4921,Delivered
4922,35042,4922,Delivered
4923,35043,4923,Delivered
4924,35043,4924,Delivered
4925,35045,4925,Delivered
4926,35046,4926,Delivered
4927,35046,4927,Delivered
4928,35046,4928,Delivered
4929,35047,4929,Returned
4930,35077,4930,Delivered
4931,35079,4931,Delivered
4932,35079,4932,Delivered
4933,35104,4933,Delivered
4934,35104,4934,Delivered
4935,35110,4935,Returned
4936,35110,4936,Returned
4937,35111,4937,Returned
4938,35136,4938,Delivered
4939,35137,4939,Returned
4940,35137,4940,Returned
4941,35139,4941,Delivered
4942,35139,4942,Delivered
4943,35139,4943,Delivered
4944,35139,4944,Delivered
4945,35141,4945,Delivered
4946,35142,4946,Delivered
4947,35173,4947,Delivered
4948,35173,4948,Delivered
4949,35200,4949,Delivered
4950,35201,4950,Delivered
4951,35238,4951,Delivered
4952,35239,4952,Delivered
4953,35239,4953,Delivered
4954,35265,4954,Delivered
4955,35265,4955,Delivered
4956,35265,4956,Delivered
4957,35266,4957,Delivered
4958,35266,4958,Delivered
4959,35271,4959,Delivered
4960,35296,4960,Delivered
4961,35299,4961,Delivered
4962,35300,4962,Delivered
4963,35300,4963,Delivered
4964,35300,4964,Delivered
4965,35302,4965,Delivered
4966,35302,4966,Delivered
4967,35360,4967,Delivered
4968,35361,4968,Delivered
4969,35361,4969,Delivered
4970,35364,4970,Delivered
4971,35364,4971,Delivered
4972,35364,4972,Delivered
4973,35364,4973,Delivered
4974,35366,4974,Returned
4975,35392,4975,Delivered
4976,35399,4976,Delivered
4977,35425,4977,Delivered
4978,35425,4978,Delivered
4979,35426,4979,Delivered
4980,35430,4980,Delivered
4981,35430,4981,Delivered
4982,35430,4982,Delivered
4983,35456,4983,Delivered
4984,35457,4984,Delivered
4985,35461,4985,Delivered
4986,35461,4986,Delivered
4987,35490,4987,Delivered
4988,35490,4988,Delivered
4989,35492,4989,Returned
4990,35494,4990,Delivered
4991,35522,4991,Delivered
4992,35554,4992,Returned
4993,35555,4993,Delivered
4994,35555,4994,Delivered
4995,35555,4995,Delivered
4996,35558,4996,Delivered
4997,35584,4997,Delivered
4998,35587,4998,Delivered
4999,35588,4999,Returned
5000,35590,5000,Delivered
5001,35649,5001,Delivered
5002,35649,5002,Delivered
5003,35652,5003,Delivered
5004,35684,5004,Delivered
5005,35686,5005,Delivered
5006,35687,5006,Returned
5007,35712,5007,Delivered
5008,35712,5008,Delivered
5009,35713,5009,Delivered
5010,35744,5010,Returned
5011,35776,5011,Delivered
5012,35776,5012,Delivered
5013,35777,5013,Delivered
5014,35780,5014,Delivered
5015,35782,5015,Delivered
5016,35782,5016,Delivered
5017,35811,5017,Delivered
5018,35811,5018,Delivered
5019,35812,5019,Delivered
5020,35812,5020,Delivered
5021,35812,5021,Delivered
5022,35813,5022,Delivered
5023,35813,5023,Delivered
5024,35814,5024,Delivered
5025,35840,5025,Delivered
5026,35840,5026,Delivered
5027,35841,5027,Delivered
5028,35841,5028,Delivered
5029,35842,5029,Delivered
5030,35845,5030,Delivered
5031,35847,5031,Delivered
5032,35875,5032,Delivered
5033,35877,5033,Returned
5034,35878,5034,Delivered
5035,35878,5035,Delivered
5036,35905,5036,Delivered
5037,35908,5037,Delivered
5038,35908,5038,Delivered
5039,35910,5039,Returned
5040,35910,5040,Returned
5041,35910,5041,Returned
5042,35936,5042,Returned
5043,35936,5043,Returned
5044,35938,5044,Delivered
5045,35938,5045,Delivered
5046,35940,5046,Delivered
5047,35968,5047,Delivered
5048,36001,5048,Delivered
5049,36001,5049,Delivered
5050,36003,5050,Delivered
5051,36003,5051,Delivered
5052,36005,5052,Delivered
5053,36033,5053,Delivered
5054,36034,5054,Delivered
5055,36038,5055,Returned
5056,36065,5056,Delivered
5057,36067,5057,Returned
5058,36068,5058,Delivered
5059,36069,5059,Delivered
5060,36069,5060,Delivered
5061,36069,5061,Delivered
5062,36099,5062,Delivered
5063,36099,5063,Delivered
5064,36101,5064,Delivered
5065,36102,5065,Delivered
5066,36103,5066,Delivered
5067,36103,5067,Delivered
5068,36130,5068,Delivered
5069,36131,5069,Delivered
5070,36131,5070,Delivered
5071,36131,5071,Delivered
5072,36132,5072,Delivered
5073,36133,5073,Delivered
5074,36134,5074,Delivered
5075,36135,5075,Delivered
5076,36160,5076,Returned
5077,36161,5077,Delivered
5078,36163,5078,Delivered
5079,36196,5079,Delivered
5080,36196,5080,Delivered
5081,36224,5081,Delivered
5082,36229,5082,Delivered
5083,36229,5083,Delivered
5084,36230,5084,Delivered
5085,36257,5085,Delivered
5086,36262,5086,Returned
5087,36262,5087,Returned
5088,36262,5088,Returned
5089,36292,5089,Delivered
5090,36292,5090,Delivered
5091,36293,5091,Delivered
5092,36293,5092,Delivered
5093,36294,5093,Delivered
5094,36295,5094,Delivered
5095,36323,5095,Delivered
5096,36354,5096,Delivered
5097,36355,5097,Delivered
5098,36355,5098,Delivered
5099,36355,5099,Delivered
5100,36355,5100,Delivered
5101,36356,5101,Delivered
5102,36356,5102,Delivered
5103,36357,5103,Delivered
5104,36358,5104,Delivered
5105,36358,5105,Delivered
5106,36359,5106,Delivered
5107,36387,5107,Delivered
5108,36390,5108,Delivered
5109,36416,5109,Delivered
5110,36416,5110,Delivered
5111,36418,5111,Delivered
5112,36448,5112,Delivered
5113,36448,5113,Delivered
5114,36449,5114,Returned
5115,36449,5115,Returned
5116,36449,5116,Returned
5117,36452,5117,Delivered
5118,36452,5118,Delivered
5119,36454,5119,Delivered
5120,36455,5120,Delivered
5121,36480,5121,Delivered
5122,36482,5122,Delivered
5123,36482,5123,Delivered
5124,36482,5124,Delivered
5125,36484,5125,Delivered
5126,36512,5126,Delivered
5127,36512,5127,Delivered
5128,36516,5128,Delivered
5129,36517,5129,Delivered
5130,36517,5130,Delivered
5131,36548,5131,Delivered
5132,36608,5132,Delivered
5133,36608,5133,Delivered
5134,36609,5134,Returned
5135,36640,5135,Delivered
5136,36643,5136,Delivered
5137,36643,5137,Delivered
5138,36644,5138,Delivered
5139,36646,5139,Delivered
5140,36647,5140,Delivered
5141,36647,5141,Delivered
5142,36647,5142,Delivered
5143,36673,5143,Delivered
5144,36675,5144,Delivered
5145,36676,5145,Returned
5146,36676,5146,Returned
5147,36677,5147,Delivered
